condition,run,model,prediction_status,frequency,triples,prediction,test
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbamos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbenimos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbenimos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbanimos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbamos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbenimos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾesemos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeajs
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbamos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbamos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbamos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbamos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbamos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbamos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbamos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbamos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾesemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbemos,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾesen,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾenen,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾesen,kulebɾeamos
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾesen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾesen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾenen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾenen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾenen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾesen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾesen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾan,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾenen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾen,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾean
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾas,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeses,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾes,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾeas
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾeɾa,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾese,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾea,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbbɾea,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbenɡajs,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejɡajs,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾea
90L_10NL,3,90L_10NL_3_1,0,660,"(nan, nan, nan)",kulbeɾbejs,kulebɾea
